RucProveedor;CodFactura;ProductoFactura;UnidadFactura;CostoFactura;CodProducto;Producto;Marca;Categoria;UnidadMedidaCompra;FactorVenta;TipoResultado;ScoreFinal;Rank
10075562883;ALH;ALBAHACA;KILOS;3.0;14259;BROCOLI KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21775005788886542;3
10075562883;ACH;ALCACHOFA;DOCENA;30.0;4535;ALCACHOFA KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.42687374267902184;1
10075562883;ACH;ALCACHOFA;DOCENA;30.0;16100;CHAMPIÑONES FRESCOS;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21044573606007907;2
10075562883;ACH;ALCACHOFA;DOCENA;30.0;1621;PIMIENTO KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.13609485496203913;3
10075562883;BER;BERENJENA;DOCENA;10.0;14192;BERENJENA KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.4700048086295409;1
10075562883;BER;BERENJENA;DOCENA;10.0;30479;MENTA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21674398836199757;2
10075562883;BER;BERENJENA;DOCENA;10.0;1597;PEREJIL KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2080170646606837;3
10075562883;CAI;CAIHUA;KILOS;60.0;3738;CAIHUA LIMEÑA;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.6338939129562892;1
10075562883;CAI;CAIHUA;KILOS;60.0;14193;HUACATAY KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2642409557009443;2
10075562883;CAI;CAIHUA;KILOS;60.0;30478;EUCALIPTO KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2629582589035034;3
10075562883;HBU;HIERBA BUENA;PAQUETE;3.5;1014;HIERBA BUENA KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.4919112322667956;1
10075562883;HBU;HIERBA BUENA;PAQUETE;3.5;40925;HIERBA LUISA KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21671141160894467;2
10075562883;HBU;HIERBA BUENA;PAQUETE;3.5;462;COLIFLOR KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2148616484777033;3
10075562883;.ACE;.acelga;KILOS;6.0;4534;ACELGA KG;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.4872760303971515;1
10075562883;.ACE;.acelga;KILOS;6.0;14192;BERENJENA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21510863584327508;2
10075562883;.ACE;.acelga;KILOS;6.0;8744;MANZANILLA KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.20619630964479432;3
10075562883;CUL;CULANTRO.;KILOS;4.0;542;CULANTRO KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5689330374899378;1
10075562883;CUL;CULANTRO.;KILOS;4.0;4535;ALCACHOFA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2175572619792223;2
10075562883;CUL;CULANTRO.;KILOS;4.0;3738;CAIHUA LIMEÑA;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21316847880113385;3
10075562883;NA.;NABO.;KILOS;3.0;1447;NABO KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5017970744755843;1
10075562883;NA.;NABO.;KILOS;3.0;14259;BROCOLI KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2179434282484054;2
10075562883;NA.;NABO.;KILOS;3.0;14193;HUACATAY KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2165775435178912;3
10075562883;COLA;COLANTAO;KILOS;8.5;14194;COLANTAO KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.4260016310968472;1
10075562883;COLA;COLANTAO;KILOS;8.5;30479;MENTA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21298657652436545;2
10075562883;COLA;COLANTAO;KILOS;8.5;11964;ESPARRAGO VERDE FRESCOS;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.20929556140125408;3
10075562883;HB.;HIERBA BUENA.;KILOS;2.0;1014;HIERBA BUENA KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5774280901413456;1
10075562883;HB.;HIERBA BUENA.;KILOS;2.0;40925;HIERBA LUISA KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21773105306720272;2
10075562883;HB.;HIERBA BUENA.;KILOS;2.0;13229;TOMATE LIMEÑO;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21277018575862755;3
10075562883;PACK;PAPA COCTEL;KILOS;3.5;32232;PAPA COCKTAIL KG.;;VERDURAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29684580952883066;1
10075562883;PACK;PAPA COCTEL;KILOS;3.5;462;COLIFLOR KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2167881324532032;2
10075562883;PACK;PAPA COCTEL;KILOS;3.5;14191;CHOCLO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2093061973347683;3
10075562883;FCH;FREJOL CHINO;KILOS;2.5;3373;FREJOL CHINO CRECIDO;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5014519489594997;1
10075562883;FCH;FREJOL CHINO;KILOS;2.5;39231;LECHUGA SEDA HIDROPONICA UND;_;VERDURAS;UNIDAD;1.0;ALTERNATIVA;0.21838987103784083;2
10075562883;FCH;FREJOL CHINO;KILOS;2.5;1735;REPOLLO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.213452019612556;3
10075562883;ACE;ACELGA;PAQUETE;5.0;4534;ACELGA KG;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5311408211172612;1
10075562883;ACE;ACELGA;PAQUETE;5.0;1462;OLLUCO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2154323213821053;2
10075562883;ACE;ACELGA;PAQUETE;5.0;542;CULANTRO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2083232520985246;3
10075562883;PO.;PORO.;KILOS;5.0;14198;PORO KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.44670819777730125;1
10075562883;PO.;PORO.;KILOS;5.0;29227;PORO BEBE KG;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.29358904101400757;2
10075562883;PO.;PORO.;KILOS;5.0;1462;OLLUCO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21731543689617513;3
10075562883;HUA;HUACATAY;PAQUETE;3.0;14193;HUACATAY KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5949807648434894;1
10075562883;HUA;HUACATAY;PAQUETE;3.0;14259;BROCOLI KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2161963895472288;2
10075562883;HUA;HUACATAY;PAQUETE;3.0;14191;CHOCLO KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.207330125516224;3
10075562883;BAH;ALBAHACA;PAQUETE;3.0;76;ALBAHACA KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.5479370435175936;1
10075562883;BAH;ALBAHACA;PAQUETE;3.0;14193;HUACATAY KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21866209675520476;2
10075562883;BAH;ALBAHACA;PAQUETE;3.0;14259;BROCOLI KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.21641541877323386;3
10075562883;HBA;HABAS;KILOS;2.5;6432;HABAS KG.;_;VERDURAS;KILOGRAMO;1.0;TENTATIVO;0.4305829116331952;1
10075562883;HBA;HABAS;KILOS;2.5;39231;LECHUGA SEDA HIDROPONICA UND;_;VERDURAS;UNIDAD;1.0;ALTERNATIVA;0.21714364834362268;2
10075562883;HBA;HABAS;KILOS;2.5;3373;FREJOL CHINO CRECIDO;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.2162348841113746;3
20221084684;SERVIC680D;SILICONA GRIS WURTH;UNIDAD;15.0;48936;PAVO REDONDOS KG;REDONDOS;CARNES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2433966448334817;1
20289907743;SERVIC680D;SILICONA GRIS WURTH;UNIDAD;15.0;48759;PACK ESCOBA VIRUTEX LA PODEROSA + RECOGEDOR;VIRUTEX;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.23981333445930383;2
20493654463;SERVIC680D;SILICONA GRIS WURTH;UNIDAD;15.0;32389;QUESO DANE FRESCO UND.;;LACTEOS;UNIDAD;1.0;ALTERNATIVA;0.23641700412676703;3
20528367519;SERVIC37E8;REFRIGERANTE CLIMATIZADO 33%;UNIDAD;40.0;30466;SARTEN WOK ANTIADH REDBLUE ILKO 28 CM;ILKO;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.29906773734830155;1
20493654463;SERVIC37E8;REFRIGERANTE CLIMATIZADO 33%;UNIDAD;40.0;49309;GRANADILLA LIMEÑA EMPAQUETADA KG.;_;FRUTAS;UNIDAD;1.0;ALTERNATIVA;0.29639563560467713;2
20493654463;SERVIC37E8;REFRIGERANTE CLIMATIZADO 33%;UNIDAD;40.0;32389;QUESO DANE FRESCO UND.;;LACTEOS;UNIDAD;1.0;ALTERNATIVA;0.2957493203175591;3
20601538165;SERVIC2F5E;SERVICIO DE CAMBIO DE BOBINA;UNIDAD;20.0;27877;MAQUINA DE AFEITAR GILLETTE MACH 3 REPUESTO CRT4;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2920784932105511;1
20601538165;SERVIC2F5E;SERVICIO DE CAMBIO DE BOBINA;UNIDAD;20.0;49485;MAQUINA DE AFEITAR GILLETTE DERMA PROTECCION 4 CARTUCHOS;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.2741536540631027;2
20329432417;SERVIC2F5E;SERVICIO DE CAMBIO DE BOBINA;UNIDAD;20.0;24492;BALDE HUDE SET DE LIMPIEZA ECO + MOPA ECO + PALO;HUDE;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.2448120224826075;3
20289907743;TECLIMATIZADO;1 GL. REFRIGERANTE 33% CLIMATIZADO;UNIDAD;40.0;30468;SARTEN WOK ANTIADH REDBLUE CON TAPA ILKO 24 CM.;ILKO;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.22669067133595586;1
20289907743;TECLIMATIZADO;1 GL. REFRIGERANTE 33% CLIMATIZADO;UNIDAD;40.0;30466;SARTEN WOK ANTIADH REDBLUE ILKO 28 CM;ILKO;COCINA;UNIDAD;1.0;ALTERNATIVA;0.14585124092026253;2
20601144566;TECLIMATIZADO;1 GL. REFRIGERANTE 33% CLIMATIZADO;UNIDAD;40.0;30432;BOLSA _ STRECH FILL NRO. 18;_;SUMINISTROS - CONSUMO INTERNO;UNIDAD;1.0;ALTERNATIVA;0.12649769602979274;3
20289907743;SERVIC198C;EMPAQUE CULATA EN SUPER 2.0;UNIDAD;60.0;30466;SARTEN WOK ANTIADH REDBLUE ILKO 28 CM;ILKO;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2390082780344635;1
20606452714;SERVIC198C;EMPAQUE CULATA EN SUPER 2.0;UNIDAD;60.0;38887;SALMON SUPER EN TROZOS 500 GR.;SUPER;PESCADOS Y MARISCOS;UNIDAD;1.0;ALTERNATIVA;0.185283171523566;2
20605513604;SERVIC198C;EMPAQUE CULATA EN SUPER 2.0;UNIDAD;60.0;28871;HIELOS EN CUBOS SUPER ICE 3.5 KG;_;BEBIDAS NO ALCOHOLICAS;UNIDAD;1.0;ALTERNATIVA;0.17365026762255284;3
20601144566;SERVIC2B0A;SHAMPOO LAVAPARABRISAS;UNIDAD;12.0;18968;BOLSA 12 x 17 ROLLO;_;SUMINISTROS - CONSUMO INTERNO;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.24276077917358277;1
20528367519;SERVIC2B0A;SHAMPOO LAVAPARABRISAS;UNIDAD;12.0;3471;TRAPEADOR VIRUTEX MOPA DE ALGODON # 16 + PALO;VIRUTEX;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.19829236446074036;2
20100052050;SERVIC2B0A;SHAMPOO LAVAPARABRISAS;UNIDAD;12.0;30382;SHAMPOO LOL 300 ML;LOL;BEBES;UNIDAD;1.0;ALTERNATIVA;0.18974950128517543;3
20493654463;SERVIC108E;MANTENIMIENTO DE PUERTAS, Y CHAPAS DE PURTAS;UNIDAD;70.0;39172;ENSALADA DE FRUTAS UND.;;FRUTAS;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.4006551211710448;1
20608225901;SERVIC108E;MANTENIMIENTO DE PUERTAS, Y CHAPAS DE PURTAS;UNIDAD;70.0;40641;TABLA GUAZUMA DE SERVIR;GUAZUMA;COCINA;UNIDAD;1.0;ALTERNATIVA;0.38128948169790794;2
20451319800;SERVIC108E;MANTENIMIENTO DE PUERTAS, Y CHAPAS DE PURTAS;UNIDAD;70.0;17679;JOHNSON'S ESTUCHE RUTINA ANTES DE DORMIR 3 PZ;JOHNSON'S;BEBES;UNIDAD;1.0;ALTERNATIVA;0.36664773235344167;3
20493654463;SERVIC04F0;BATERIA SELLADA LTH;UNIDAD;450.0;36505;BATERIA DURACELL 9V X 1 UND;DURACELL;ENERGIA;UNIDAD;1.0;TENTATIVO;0.453088;1
20601538165;SERVIC04F0;BATERIA SELLADA LTH;UNIDAD;450.0;49262;CEPILLO ORAL B ELECTRICO A BATERIA AA;ORAL B;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.37972317948717943;2
20289907743;SERVIC04F0;BATERIA SELLADA LTH;UNIDAD;450.0;30466;SARTEN WOK ANTIADH REDBLUE ILKO 28 CM;ILKO;COCINA;UNIDAD;1.0;ALTERNATIVA;0.28973769031740915;3
20493654463;SERVIC7989;BUJIA;UNIDAD;15.0;48936;PAVO REDONDOS KG;REDONDOS;CARNES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2363257737591505;1
20493654463;SERVIC7989;BUJIA;UNIDAD;15.0;32389;QUESO DANE FRESCO UND.;;LACTEOS;UNIDAD;1.0;ALTERNATIVA;0.2317968961031296;2
20493654463;SERVIC7989;BUJIA;UNIDAD;15.0;48759;PACK ESCOBA VIRUTEX LA PODEROSA + RECOGEDOR;VIRUTEX;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.23034057375813505;3
20601538165;SERVIC7548;MATERILES DE LIMPIEZA;UNIDAD;30.0;40641;TABLA GUAZUMA DE SERVIR;GUAZUMA;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.23799887774565948;1
20601538165;SERVIC7548;MATERILES DE LIMPIEZA;UNIDAD;30.0;49485;MAQUINA DE AFEITAR GILLETTE DERMA PROTECCION 4 CARTUCHOS;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.23388898519495221;2
20601529361;SERVIC7548;MATERILES DE LIMPIEZA;UNIDAD;30.0;24492;BALDE HUDE SET DE LIMPIEZA ECO + MOPA ECO + PALO;HUDE;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.22402099117076352;3
20502699491;SERVIC3922;MANGUERA PREFORMADA ORIGINAL;UNIDAD;75.0;46913;MAGRET RICO MAS DE PATO KG;RICO MAS;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.1794096735663343;1
20100030838;SERVIC3922;MANGUERA PREFORMADA ORIGINAL;UNIDAD;75.0;14304;PAPA PRINGLES ORIGINAL 137 GR.;PRINGLES;SNACKS Y PIQUEOS;UNIDAD;1.0;ALTERNATIVA;0.15715648254702494;2
20528367519;SERVIC3922;MANGUERA PREFORMADA ORIGINAL;UNIDAD;75.0;9706;PAPA PRINGLES ORIGINAL 67 GR.;PRINGLES;SNACKS Y PIQUEOS;UNIDAD;1.0;ALTERNATIVA;0.15707126957924092;3
20493654463;SERVICD716;BOBINA ENCENDIDO;UNIDAD;140.0;32389;QUESO DANE FRESCO UND.;;LACTEOS;DOCENA;12.0;POSIBLE_NUEVO_PRODUCTO;0.18218489064380614;1
20610215956;SERVICD716;BOBINA ENCENDIDO;UNIDAD;140.0;19952;RON ZACAPA CENTENARIO XO 750 ML;ZACAPA;LICORES;UNIDAD;1.0;ALTERNATIVA;0.13476014505278788;2
20451319800;SERVICD716;BOBINA ENCENDIDO;UNIDAD;140.0;47397;PAMPERS PAÑITOS HUMEDOS X48 RECIEN NACIDOS;PAMPERS;BEBES;UNIDAD;1.0;ALTERNATIVA;0.11952631262647612;3
20366491601;SERVIC6C56;REFRIGERANTE CLIMATIZADO;UNIDAD;10.0;1488;PAN ORIENTAL MOLDE;ORIENTAL;PANADERIA Y PASTELERIA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.24531842151767175;1
20493654463;SERVIC6C56;REFRIGERANTE CLIMATIZADO;UNIDAD;10.0;36327;MIX ARVERJA CON ZANAHORIA UND.;_;VERDURAS;UNIDAD;1.0;ALTERNATIVA;0.2361179275251958;2
20451319800;SERVIC6C56;REFRIGERANTE CLIMATIZADO;UNIDAD;10.0;47397;PAMPERS PAÑITOS HUMEDOS X48 RECIEN NACIDOS;PAMPERS;BEBES;UNIDAD;1.0;ALTERNATIVA;0.23407940064761767;3
20493654463;SERVIC85D0;FILTRO DE ACEITE SAKURA;UNIDAD;12.0;18968;BOLSA 12 x 17 ROLLO;_;SUMINISTROS - CONSUMO INTERNO;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2447951928771138;1
20493654463;SERVIC85D0;FILTRO DE ACEITE SAKURA;UNIDAD;12.0;11047;ESCOBA VIRUTEX SUPER DALIA;VIRUTEX;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.24267443144929085;2
20493654463;SERVIC85D0;FILTRO DE ACEITE SAKURA;UNIDAD;12.0;32393;ACCESORIO ILKO CUCHILLO PELADOR 9.5 CM;ILKO;COCINA;UNIDAD;1.0;ALTERNATIVA;0.23031125332505847;3
20289907743;SERVICD7D7;REFRIGERANTE 33% PARA UNIDAD FAW CON PLACA AUH-746;UNIDAD;40.0;30468;SARTEN WOK ANTIADH REDBLUE CON TAPA ILKO 24 CM.;ILKO;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.27325133943115804;1
20601538165;SERVICD7D7;REFRIGERANTE 33% PARA UNIDAD FAW CON PLACA AUH-746;UNIDAD;40.0;40641;TABLA GUAZUMA DE SERVIR;GUAZUMA;COCINA;UNIDAD;1.0;ALTERNATIVA;0.247621776207298;2
20493654463;SERVICD7D7;REFRIGERANTE 33% PARA UNIDAD FAW CON PLACA AUH-746;UNIDAD;40.0;52158;MIX PARA ARROZ CON POLLO 300 GR;_;VERDURAS;UNIDAD;1.0;ALTERNATIVA;0.1520812601697165;3
20493654463;SERVICA799;CAMBIO DE BATERIA, ESCANEADO DE MOTOR, CAMBIO DE DOS BOBINAS;UNIDAD;100.0;36505;BATERIA DURACELL 9V X 1 UND;DURACELL;ENERGIA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.40978739999999997;1
20493654463;SERVICA799;CAMBIO DE BATERIA, ESCANEADO DE MOTOR, CAMBIO DE DOS BOBINAS;UNIDAD;100.0;24732;SAZONADOR DOS BANDERAS DE LECHON 100 GR;_;SALSAS, ADEREZOS, SAZONADORES, ESPECIAS Y CONDIMENTOS;UNIDAD;1.0;ALTERNATIVA;0.3940315328671328;2
20493654463;SERVICA799;CAMBIO DE BATERIA, ESCANEADO DE MOTOR, CAMBIO DE DOS BOBINAS;UNIDAD;100.0;39172;ENSALADA DE FRUTAS UND.;;FRUTAS;UNIDAD;1.0;ALTERNATIVA;0.39079865651329804;3
20493654463;SERVICDC1B;BOBINAS FAW;UNIDAD;120.0;32389;QUESO DANE FRESCO UND.;;LACTEOS;DOCENA;12.0;POSIBLE_NUEVO_PRODUCTO;0.14839178117838123;1
20493654463;SERVICDC1B;BOBINAS FAW;UNIDAD;120.0;32187;PAMPERS PAÑITOS HUMEDOS X48 AROMA NATURALEZA;PAMPERS;BEBES;UNIDAD;1.0;ALTERNATIVA;0.11978990999889952;2
20493654463;SERVICDC1B;BOBINAS FAW;UNIDAD;120.0;1488;PAN ORIENTAL MOLDE;ORIENTAL;PANADERIA Y PASTELERIA;UNIDAD;1.0;ALTERNATIVA;0.11918089789988053;3
20601538165;SERVIC4DD1;LIMPIADOR DE CONTATOS ELECTRICOS;UNIDAD;22.0;49485;MAQUINA DE AFEITAR GILLETTE DERMA PROTECCION 4 CARTUCHOS;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.2918249832213984;1
20601538165;SERVIC4DD1;LIMPIADOR DE CONTATOS ELECTRICOS;UNIDAD;22.0;27877;MAQUINA DE AFEITAR GILLETTE MACH 3 REPUESTO CRT4;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.2637142909444312;2
20493654463;SERVIC4DD1;LIMPIADOR DE CONTATOS ELECTRICOS;UNIDAD;22.0;48022;MAQUINA DE AFEITAR GILLETE VENUS TROPICAL PACK 3 UND.;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.1981324470582799;3
20605068511;SERVIC6DEB;20W-50 ACEITE SEMISINTETICO;UNIDAD;110.0;28727;ACEITE SOYA 900 ML.;SOYA;ABARROTES;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.16979508278317682;1
20329432417;SERVIC6DEB;20W-50 ACEITE SEMISINTETICO;UNIDAD;110.0;28146;ACEITE TONDERO 900 ML;TONDERO;ABARROTES;UNIDAD;1.0;ALTERNATIVA;0.169149283388284;2
20493654463;SERVIC6DEB;20W-50 ACEITE SEMISINTETICO;UNIDAD;110.0;47468;ACEITE NICOLINI 200 ML.;NICOLINI;ABARROTES;UNIDAD;1.0;ALTERNATIVA;0.1688768726943349;3
20601538165;SERVICDDB5;CAMBIO DE BOBINA;UNIDAD;150.0;40641;TABLA GUAZUMA DE SERVIR;GUAZUMA;COCINA;UNIDAD;1.0;POSIBLE_NUEVO_PRODUCTO;0.16786973643399034;1
20601529361;SERVICDDB5;CAMBIO DE BOBINA;UNIDAD;150.0;3471;TRAPEADOR VIRUTEX MOPA DE ALGODON # 16 + PALO;VIRUTEX;LIMPIEZA;UNIDAD;1.0;ALTERNATIVA;0.16194868336515789;2
20601538165;SERVICDDB5;CAMBIO DE BOBINA;UNIDAD;150.0;49485;MAQUINA DE AFEITAR GILLETTE DERMA PROTECCION 4 CARTUCHOS;GILLETTE;CUIDADO PERSONAL;UNIDAD;1.0;ALTERNATIVA;0.16004062583497936;3
10209885005;120;PIï¿½AS GOLDEN;KILOS;5.0;46532;PIÑA GOLDEN KG;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.22458844528665858;1
1;120;PIï¿½AS GOLDEN;KILOS;5.0;29231;COL MORADA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.20376888785822206;2
20408625107;120;PIï¿½AS GOLDEN;KILOS;5.0;47715;SALCHICHA ROJA NAPOLITANA KG;NAPOLITANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.18513454132974771;3
10209885005;100;PIï¿½AS GOLDEN;KILOS;5.0;46532;PIÑA GOLDEN KG;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.22458844528665858;1
1;100;PIï¿½AS GOLDEN;KILOS;5.0;29231;COL MORADA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.20376888785822206;2
20408625107;100;PIï¿½AS GOLDEN;KILOS;5.0;47715;SALCHICHA ROJA NAPOLITANA KG;NAPOLITANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.18513454132974771;3
10209885005;125;PIï¿½AS GOLDEN;KILOS;5.0;46532;PIÑA GOLDEN KG;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.22458844528665858;1
1;125;PIï¿½AS GOLDEN;KILOS;5.0;29231;COL MORADA KG.;_;VERDURAS;KILOGRAMO;1.0;ALTERNATIVA;0.20376888785822206;2
20408625107;125;PIï¿½AS GOLDEN;KILOS;5.0;47715;SALCHICHA ROJA NAPOLITANA KG;NAPOLITANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.18513454132974771;3
10489097961;135;PIï¿½AS GOLDEN;KILOS;5.5;29231;COL MORADA KG.;_;VERDURAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.21582559844333088;1
20408625107;135;PIï¿½AS GOLDEN;KILOS;5.5;47715;SALCHICHA ROJA NAPOLITANA KG;NAPOLITANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2026384473625664;2
10209885005;135;PIï¿½AS GOLDEN;KILOS;5.5;46532;PIÑA GOLDEN KG;_;FRUTAS;KILOGRAMO;1.0;ALTERNATIVA;0.19270796507744092;3
10054145603;U016;UVA ROJA SELEBRENSH;CAJA;60.0;51970;CARNE LOMO FINO;_;CARNES;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2077563929698765;1
20493654463;U016;UVA ROJA SELEBRENSH;CAJA;60.0;30598;QUESO ROCINANTE CABRA SEMICURADO KG.;ROCINANTE;LACTEOS;KILOGRAMO;1.0;ALTERNATIVA;0.1901079815561615;2
10402955045;U016;UVA ROJA SELEBRENSH;CAJA;60.0;48956;UVA ROJA SIN SEMILLA PREMIUM KG.;_;FRUTAS;KILOGRAMO;1.0;ALTERNATIVA;0.18342369392439664;3
10402955045;U001;UVA RED GLOBE;CAJA;38.0;21029;UVA RED GLOBE PREMIUM KG.;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3109438192158867;1
20100067910;U001;UVA RED GLOBE;CAJA;38.0;46067;JAMONADA BRAEDT POLACA KG;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.21350852872923262;2
20109711447;U001;UVA RED GLOBE;CAJA;38.0;48236;QUESO EDAM DELICE KG;DELICE;LACTEOS;KILOGRAMO;1.0;ALTERNATIVA;0.21230319721720628;3
10402955045;U011;UVA VERDE THOMPSON;CAJA;65.0;8191;UVA VERDE KG.;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.30230215433679647;1
20546793517;U011;UVA VERDE THOMPSON;CAJA;65.0;46144;PEPERONI CASA EUROPA KG;CASA EUROPA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.18473432431024042;2
20108056275;U011;UVA VERDE THOMPSON;CAJA;65.0;28115;QUESO VASSILITSA FETA KG;VASSILITSA;LACTEOS;KILOGRAMO;1.0;ALTERNATIVA;0.17984445688993309;3
10402955045;U015;UVA VERDE S/P CARAPONGUILLO;CAJA;105.0;8191;UVA VERDE KG.;_;FRUTAS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.2705178188235578;1
20493654463;U015;UVA VERDE S/P CARAPONGUILLO;CAJA;105.0;18550;PEPERONI BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.19260687780552965;2
